date,time,source_ip,http_method,path,attack_type,raw_log
2026-01-15,14:19:33,192.168.1.16,GET,/produit.php?id,unknown,"2026-01-15 14:19:33,057 (glastopf.glastopf) 192.168.1.16 requested GET /produit.php?id on 192.168.1.11:8080"
,,192.168.1.16,,,unknown,"2026-01-15 14:19:33,085 (python-logstash-handler) Glaspot: unknown attack method from 192.168.1.16:58890 against 192.168.1.11:8080.[GET /mod*.php?phpbb_root_path]"
,,192.168.1.16,,,unknown,"2026-01-15 14:19:33,099 (python-logstash-handler) Glaspot: unknown attack method from 192.168.1.16:58866 against 192.168.1.11:8080.[GET /produit.php?id]"
2026-01-15,14:19:33,192.168.1.16,GET,/start.php?index,unknown,"2026-01-15 14:19:33,146 (glastopf.glastopf) 192.168.1.16 requested GET /start.php?index on 192.168.1.11:8080"
,,192.168.1.16,,,unknown,"2026-01-15 14:19:33,156 (python-logstash-handler) Glaspot: unknown attack method from 192.168.1.16:58866 against 192.168.1.11:8080.[GET /start.php?index]"
2026-01-15,14:19:33,192.168.1.16,GET,/index.php?TWC,unknown,"2026-01-15 14:19:33,165 (glastopf.glastopf) 192.168.1.16 requested GET /index.php?TWC on 192.168.1.11:8080"
,,192.168.1.16,,,unknown,"2026-01-15 14:19:33,182 (python-logstash-handler) Glaspot: unknown attack method from 192.168.1.16:58866 against 192.168.1.11:8080.[GET /index.php?TWC]"
2026-01-15,14:19:33,192.168.1.16,GET,/cgi-bin/classified.cgi,unknown,"2026-01-15 14:19:33,183 (glastopf.glastopf) 192.168.1.16 requested GET /cgi-bin/classified.cgi on 192.168.1.11:8080"
,,192.168.1.16,,,unknown,"2026-01-15 14:19:33,191 (python-logstash-handler) Glaspot: unknown attack method from 192.168.1.16:58890 against 192.168.1.11:8080.[GET /cgi-bin/classified.cgi]"
2026-01-15,14:19:33,192.168.1.16,GET,/GM.cgi,unknown,"2026-01-15 14:19:33,206 (glastopf.glastopf) 192.168.1.16 requested GET /GM.cgi on 192.168.1.11:8080"
,,192.168.1.16,,,unknown,"2026-01-15 14:19:33,226 (python-logstash-handler) Glaspot: unknown attack method from 192.168.1.16:58890 against 192.168.1.11:8080.[GET /GM.cgi]"
2026-01-15,14:19:33,192.168.1.16,GET,/home.php?showpage,unknown,"2026-01-15 14:19:33,256 (glastopf.glastopf) 192.168.1.16 requested GET /home.php?showpage on 192.168.1.11:8080"
,,192.168.1.16,,,unknown,"2026-01-15 14:19:33,266 (python-logstash-handler) Glaspot: unknown attack method from 192.168.1.16:58890 against 192.168.1.11:8080.[GET /home.php?showpage]"
2026-01-15,14:19:33,192.168.1.16,GET,/sendmail.cfm,unknown,"2026-01-15 14:19:33,267 (glastopf.glastopf) 192.168.1.16 requested GET /sendmail.cfm on 192.168.1.11:8080"
2026-01-15,14:19:33,192.168.1.16,GET,/mod*.php?section,unknown,"2026-01-15 14:19:33,278 (glastopf.glastopf) 192.168.1.16 requested GET /mod*.php?section on 192.168.1.11:8080"
,,192.168.1.16,,,unknown,"2026-01-15 14:19:33,295 (python-logstash-handler) Glaspot: unknown attack method from 192.168.1.16:58898 against 192.168.1.11:8080.[GET /sendmail.cfm]"
,,192.168.1.16,,,unknown,"2026-01-15 14:19:33,301 (python-logstash-handler) Glaspot: unknown attack method from 192.168.1.16:58866 against 192.168.1.11:8080.[GET /mod*.php?section]"
2026-01-15,14:19:33,192.168.1.16,GET,/common.php,unknown,"2026-01-15 14:19:33,381 (glastopf.glastopf) 192.168.1.16 requested GET /common.php on 192.168.1.11:8080"
,,192.168.1.16,,,unknown,"2026-01-15 14:19:33,394 (python-logstash-handler) Glaspot: unknown attack method from 192.168.1.16:58866 against 192.168.1.11:8080.[GET /common.php]"
2026-01-15,14:19:33,192.168.1.16,GET,/start.php?chapter,unknown,"2026-01-15 14:19:33,395 (glastopf.glastopf) 192.168.1.16 requested GET /start.php?chapter on 192.168.1.11:8080"
2026-01-15,14:19:33,192.168.1.16,GET,/servicios.php?id,unknown,"2026-01-15 14:19:33,399 (glastopf.glastopf) 192.168.1.16 requested GET /servicios.php?id on 192.168.1.11:8080"
2026-01-15,14:19:33,192.168.1.16,GET,/*.php?name,unknown,"2026-01-15 14:19:33,405 (glastopf.glastopf) 192.168.1.16 requested GET /*.php?name on 192.168.1.11:8080"
,,192.168.1.16,,,unknown,"2026-01-15 14:19:33,423 (python-logstash-handler) Glaspot: unknown attack method from 192.168.1.16:58908 against 192.168.1.11:8080.[GET /start.php?chapter]"
,,192.168.1.16,,,unknown,"2026-01-15 14:19:33,447 (python-logstash-handler) Glaspot: unknown attack method from 192.168.1.16:58890 against 192.168.1.11:8080.[GET /servicios.php?id]"
,,192.168.1.16,,,unknown,"2026-01-15 14:19:33,453 (python-logstash-handler) Glaspot: unknown attack method from 192.168.1.16:58898 against 192.168.1.11:8080.[GET /*.php?name]"
2026-01-15,14:19:33,192.168.1.16,GET,/print.php?ki,unknown,"2026-01-15 14:19:33,458 (glastopf.glastopf) 192.168.1.16 requested GET /print.php?ki on 192.168.1.11:8080"
,,192.168.1.16,,,unknown,"2026-01-15 14:19:33,467 (python-logstash-handler) Glaspot: unknown attack method from 192.168.1.16:58908 against 192.168.1.11:8080.[GET /print.php?ki]"
2026-01-15,14:19:33,192.168.1.16,GET,/collections.php?ID,unknown,"2026-01-15 14:19:33,556 (glastopf.glastopf) 192.168.1.16 requested GET /collections.php?ID on 192.168.1.11:8080"
,,192.168.1.16,,,unknown,"2026-01-15 14:19:33,573 (python-logstash-handler) Glaspot: unknown attack method from 192.168.1.16:58898 against 192.168.1.11:8080.[GET /collections.php?ID]"
2026-01-15,14:19:33,192.168.1.16,GET,/index.php?cont,unknown,"2026-01-15 14:19:33,575 (glastopf.glastopf) 192.168.1.16 requested GET /index.php?cont on 192.168.1.11:8080"
2026-01-15,14:19:33,192.168.1.16,GET,/principal.php?pag,unknown,"2026-01-15 14:19:33,582 (glastopf.glastopf) 192.168.1.16 requested GET /principal.php?pag on 192.168.1.11:8080"
,,192.168.1.16,,,unknown,"2026-01-15 14:19:33,615 (python-logstash-handler) Glaspot: unknown attack method from 192.168.1.16:58890 against 192.168.1.11:8080.[GET /index.php?cont]"
,,192.168.1.16,,,unknown,"2026-01-15 14:19:33,623 (python-logstash-handler) Glaspot: unknown attack method from 192.168.1.16:58908 against 192.168.1.11:8080.[GET /principal.php?pag]"
2026-01-15,14:19:33,192.168.1.16,GET,/index.php?secao,unknown,"2026-01-15 14:19:33,624 (glastopf.glastopf) 192.168.1.16 requested GET /index.php?secao on 192.168.1.11:8080"
,,192.168.1.16,,,unknown,"2026-01-15 14:19:33,637 (python-logstash-handler) Glaspot: unknown attack method from 192.168.1.16:58898 against 192.168.1.11:8080.[GET /index.php?secao]"
2026-01-15,14:19:33,192.168.1.16,GET,/enter.php?start,unknown,"2026-01-15 14:19:33,667 (glastopf.glastopf) 192.168.1.16 requested GET /enter.php?start on 192.168.1.11:8080"
,,192.168.1.16,,,unknown,"2026-01-15 14:19:33,700 (python-logstash-handler) Glaspot: unknown attack method from 192.168.1.16:58898 against 192.168.1.11:8080.[GET /enter.php?start]"
2026-01-15,14:19:33,192.168.1.16,GET,/base.php?*%5B*%5D*,unknown,"2026-01-15 14:19:33,701 (glastopf.glastopf) 192.168.1.16 requested GET /base.php?*%5B*%5D* on 192.168.1.11:8080"
,,192.168.1.16,,,unknown,"2026-01-15 14:19:33,714 (python-logstash-handler) Glaspot: unknown attack method from 192.168.1.16:58908 against 192.168.1.11:8080.[GET /base.php?*%5B*%5D*]"
2026-01-15,14:19:33,192.168.1.16,GET,/index.php?addr,unknown,"2026-01-15 14:19:33,722 (glastopf.glastopf) 192.168.1.16 requested GET /index.php?addr on 192.168.1.11:8080"
,,192.168.1.16,,,unknown,"2026-01-15 14:19:33,742 (python-logstash-handler) Glaspot: unknown attack method from 192.168.1.16:58908 against 192.168.1.11:8080.[GET /index.php?addr]"
2026-01-15,14:19:33,192.168.1.16,GET,/news.php?id,unknown,"2026-01-15 14:19:33,773 (glastopf.glastopf) 192.168.1.16 requested GET /news.php?id on 192.168.1.11:8080"
,,192.168.1.16,,,unknown,"2026-01-15 14:19:33,781 (python-logstash-handler) Glaspot: unknown attack method from 192.168.1.16:58908 against 192.168.1.11:8080.[GET /news.php?id]"
2026-01-15,14:19:33,192.168.1.16,GET,/index3.php?rub,unknown,"2026-01-15 14:19:33,828 (glastopf.glastopf) 192.168.1.16 requested GET /index3.php?rub on 192.168.1.11:8080"
,,192.168.1.16,,,unknown,"2026-01-15 14:19:33,844 (python-logstash-handler) Glaspot: unknown attack method from 192.168.1.16:58908 against 192.168.1.11:8080.[GET /index3.php?rub]"
2026-01-15,14:19:33,192.168.1.16,GET,/events.php?nr,unknown,"2026-01-15 14:19:33,845 (glastopf.glastopf) 192.168.1.16 requested GET /events.php?nr on 192.168.1.11:8080"
2026-01-15,14:19:33,192.168.1.16,GET,/sources/join.php?CONFIG%5Bcaptcha%5D=1&CONFIG%5Bpath%5D&FORM%5Burl%5D=owned,unknown,"2026-01-15 14:19:33,848 (glastopf.glastopf) 192.168.1.16 requested GET /sources/join.php?CONFIG%5Bcaptcha%5D=1&CONFIG%5Bpath%5D&FORM%5Burl%5D=owned on 192.168.1.11:8080"
2026-01-15,14:19:33,192.168.1.16,GET,/standard.php?viewpage,unknown,"2026-01-15 14:19:33,864 (glastopf.glastopf) 192.168.1.16 requested GET /standard.php?viewpage on 192.168.1.11:8080"
2026-01-15,14:19:33,192.168.1.16,GET,/view.php?goFile,unknown,"2026-01-15 14:19:33,868 (glastopf.glastopf) 192.168.1.16 requested GET /view.php?goFile on 192.168.1.11:8080"
,,192.168.1.16,,,unknown,"2026-01-15 14:19:33,884 (python-logstash-handler) Glaspot: unknown attack method from 192.168.1.16:58880 against 192.168.1.11:8080.[GET /events.php?nr]"
,,192.168.1.16,,,unknown,"2026-01-15 14:19:33,891 (python-logstash-handler) Glaspot: unknown attack method from 192.168.1.16:58866 against 192.168.1.11:8080.[GET /sources/join.php?CONFIG%5Bcaptcha%5D=1&CONFIG%5Bpath%5D&FORM%5Burl%5D=owned]"
,,192.168.1.16,,,unknown,"2026-01-15 14:19:33,898 (python-logstash-handler) Glaspot: unknown attack method from 192.168.1.16:58890 against 192.168.1.11:8080.[GET /standard.php?viewpage]"
,,192.168.1.16,,,unknown,"2026-01-15 14:19:33,906 (python-logstash-handler) Glaspot: unknown attack method from 192.168.1.16:58898 against 192.168.1.11:8080.[GET /view.php?goFile]"
2026-01-15,14:19:33,192.168.1.16,GET,/logfile.html,unknown,"2026-01-15 14:19:33,926 (glastopf.glastopf) 192.168.1.16 requested GET /logfile.html on 192.168.1.11:8080"
,,192.168.1.16,,,unknown,"2026-01-15 14:19:33,947 (python-logstash-handler) Glaspot: unknown attack method from 192.168.1.16:58890 against 192.168.1.11:8080.[GET /logfile.html]"
2026-01-15,14:19:33,192.168.1.16,GET,/network,unknown,"2026-01-15 14:19:33,948 (glastopf.glastopf) 192.168.1.16 requested GET /network on 192.168.1.11:8080"
2026-01-15,14:19:33,192.168.1.16,GET,/base.php?chapter,unknown,"2026-01-15 14:19:33,951 (glastopf.glastopf) 192.168.1.16 requested GET /base.php?chapter on 192.168.1.11:8080"
,,192.168.1.16,,,unknown,"2026-01-15 14:19:33,974 (python-logstash-handler) Glaspot: unknown attack method from 192.168.1.16:58898 against 192.168.1.11:8080.[GET /network]"
,,192.168.1.16,,,unknown,"2026-01-15 14:19:33,982 (python-logstash-handler) Glaspot: unknown attack method from 192.168.1.16:58890 against 192.168.1.11:8080.[GET /base.php?chapter]"
2026-01-15,14:19:33,192.168.1.16,GET,/vtund.conf,unknown,"2026-01-15 14:19:33,984 (glastopf.glastopf) 192.168.1.16 requested GET /vtund.conf on 192.168.1.11:8080"
,,192.168.1.16,,,unknown,"2026-01-15 14:19:34,008 (python-logstash-handler) Glaspot: unknown attack method from 192.168.1.16:58866 against 192.168.1.11:8080.[GET /vtund.conf]"
2026-01-15,14:19:34,192.168.1.16,GET,/principal.php?ref,unknown,"2026-01-15 14:19:34,015 (glastopf.glastopf) 192.168.1.16 requested GET /principal.php?ref on 192.168.1.11:8080"
,,192.168.1.16,,,unknown,"2026-01-15 14:19:34,025 (python-logstash-handler) Glaspot: unknown attack method from 192.168.1.16:58898 against 192.168.1.11:8080.[GET /principal.php?ref]"
2026-01-15,14:19:34,192.168.1.16,GET,/shop.cgi,unknown,"2026-01-15 14:19:34,107 (glastopf.glastopf) 192.168.1.16 requested GET /shop.cgi on 192.168.1.11:8080"
,,192.168.1.16,,,unknown,"2026-01-15 14:19:34,131 (python-logstash-handler) Glaspot: unknown attack method from 192.168.1.16:58898 against 192.168.1.11:8080.[GET /shop.cgi]"
2026-01-15,14:19:34,192.168.1.16,GET,/padrao.php?open,unknown,"2026-01-15 14:19:34,132 (glastopf.glastopf) 192.168.1.16 requested GET /padrao.php?open on 192.168.1.11:8080"
,,192.168.1.16,,,unknown,"2026-01-15 14:19:34,145 (python-logstash-handler) Glaspot: unknown attack method from 192.168.1.16:58866 against 192.168.1.11:8080.[GET /padrao.php?open]"
2026-01-15,14:19:34,192.168.1.16,GET,/phf,unknown,"2026-01-15 14:19:34,149 (glastopf.glastopf) 192.168.1.16 requested GET /phf on 192.168.1.11:8080"
,,192.168.1.16,,,unknown,"2026-01-15 14:19:34,170 (python-logstash-handler) Glaspot: unknown attack method from 192.168.1.16:58866 against 192.168.1.11:8080.[GET /phf]"
2026-01-15,14:19:34,192.168.1.16,GET,/standard.php?eval,unknown,"2026-01-15 14:19:34,171 (glastopf.glastopf) 192.168.1.16 requested GET /standard.php?eval on 192.168.1.11:8080"
,,192.168.1.16,,,unknown,"2026-01-15 14:19:34,194 (python-logstash-handler) Glaspot: unknown attack method from 192.168.1.16:58898 against 192.168.1.11:8080.[GET /standard.php?eval]"
2026-01-15,14:19:34,192.168.1.16,GET,/home.php?path,unknown,"2026-01-15 14:19:34,195 (glastopf.glastopf) 192.168.1.16 requested GET /home.php?path on 192.168.1.11:8080"
2026-01-15,14:19:34,192.168.1.16,GET,/index2.php?texto,unknown,"2026-01-15 14:19:34,200 (glastopf.glastopf) 192.168.1.16 requested GET /index2.php?texto on 192.168.1.11:8080"
,,192.168.1.16,,,unknown,"2026-01-15 14:19:34,244 (python-logstash-handler) Glaspot: unknown attack method from 192.168.1.16:58866 against 192.168.1.11:8080.[GET /home.php?path]"
,,192.168.1.16,,,unknown,"2026-01-15 14:19:34,259 (python-logstash-handler) Glaspot: unknown attack method from 192.168.1.16:58898 against 192.168.1.11:8080.[GET /index2.php?texto]"
2026-01-15,14:19:34,192.168.1.16,GET,/blank.php?mod,unknown,"2026-01-15 14:19:34,260 (glastopf.glastopf) 192.168.1.16 requested GET /blank.php?mod on 192.168.1.11:8080"
,,192.168.1.16,,,unknown,"2026-01-15 14:19:34,280 (python-logstash-handler) Glaspot: unknown attack method from 192.168.1.16:58890 against 192.168.1.11:8080.[GET /blank.php?mod]"
2026-01-15,14:19:34,192.168.1.16,GET,/tutorials/print.php?page,unknown,"2026-01-15 14:19:34,342 (glastopf.glastopf) 192.168.1.16 requested GET /tutorials/print.php?page on 192.168.1.11:8080"
,,192.168.1.16,,,unknown,"2026-01-15 14:19:34,354 (python-logstash-handler) Glaspot: unknown attack method from 192.168.1.16:58898 against 192.168.1.11:8080.[GET /tutorials/print.php?page]"
2026-01-15,14:19:34,192.168.1.16,GET,/enter.php?pr,unknown,"2026-01-15 14:19:34,356 (glastopf.glastopf) 192.168.1.16 requested GET /enter.php?pr on 192.168.1.11:8080"
,,192.168.1.16,,,unknown,"2026-01-15 14:19:34,366 (python-logstash-handler) Glaspot: unknown attack method from 192.168.1.16:58898 against 192.168.1.11:8080.[GET /enter.php?pr]"
2026-01-15,14:19:34,192.168.1.16,GET,/nota.php?second,unknown,"2026-01-15 14:19:34,367 (glastopf.glastopf) 192.168.1.16 requested GET /nota.php?second on 192.168.1.11:8080"
,,192.168.1.16,,,unknown,"2026-01-15 14:19:34,379 (python-logstash-handler) Glaspot: unknown attack method from 192.168.1.16:58890 against 192.168.1.11:8080.[GET /nota.php?second]"
2026-01-15,14:19:34,192.168.1.16,GET,/index2.php?section,unknown,"2026-01-15 14:19:34,380 (glastopf.glastopf) 192.168.1.16 requested GET /index2.php?section on 192.168.1.11:8080"
,,192.168.1.16,,,unknown,"2026-01-15 14:19:34,403 (python-logstash-handler) Glaspot: unknown attack method from 192.168.1.16:58866 against 192.168.1.11:8080.[GET /index2.php?section]"
2026-01-15,14:19:34,192.168.1.16,GET,/enter.php?home,unknown,"2026-01-15 14:19:34,442 (glastopf.glastopf) 192.168.1.16 requested GET /enter.php?home on 192.168.1.11:8080"
,,192.168.1.16,,,unknown,"2026-01-15 14:19:34,464 (python-logstash-handler) Glaspot: unknown attack method from 192.168.1.16:58890 against 192.168.1.11:8080.[GET /enter.php?home]"
2026-01-15,14:19:34,192.168.1.16,GET,/blank.php?in,unknown,"2026-01-15 14:19:34,466 (glastopf.glastopf) 192.168.1.16 requested GET /blank.php?in on 192.168.1.11:8080"
,,192.168.1.16,,,unknown,"2026-01-15 14:19:34,485 (python-logstash-handler) Glaspot: unknown attack method from 192.168.1.16:58866 against 192.168.1.11:8080.[GET /blank.php?in]"
2026-01-15,14:19:34,192.168.1.16,GET,/print.php?goto,unknown,"2026-01-15 14:19:34,486 (glastopf.glastopf) 192.168.1.16 requested GET /print.php?goto on 192.168.1.11:8080"
,,192.168.1.16,,,unknown,"2026-01-15 14:19:34,508 (python-logstash-handler) Glaspot: unknown attack method from 192.168.1.16:58890 against 192.168.1.11:8080.[GET /print.php?goto]"
2026-01-15,14:19:34,192.168.1.16,GET,/template.php?viewpage,unknown,"2026-01-15 14:19:34,553 (glastopf.glastopf) 192.168.1.16 requested GET /template.php?viewpage on 192.168.1.11:8080"
,,192.168.1.16,,,unknown,"2026-01-15 14:19:34,586 (python-logstash-handler) Glaspot: unknown attack method from 192.168.1.16:58890 against 192.168.1.11:8080.[GET /template.php?viewpage]"
2026-01-15,14:19:34,192.168.1.16,GET,/port.php?content,unknown,"2026-01-15 14:19:34,587 (glastopf.glastopf) 192.168.1.16 requested GET /port.php?content on 192.168.1.11:8080"
,,192.168.1.16,,,unknown,"2026-01-15 14:19:34,601 (python-logstash-handler) Glaspot: unknown attack method from 192.168.1.16:58866 against 192.168.1.11:8080.[GET /port.php?content]"
2026-01-15,14:19:34,192.168.1.16,GET,/administrators.pwd,unknown,"2026-01-15 14:19:34,603 (glastopf.glastopf) 192.168.1.16 requested GET /administrators.pwd on 192.168.1.11:8080"
,,192.168.1.16,,,unknown,"2026-01-15 14:19:34,619 (python-logstash-handler) Glaspot: unknown attack method from 192.168.1.16:58890 against 192.168.1.11:8080.[GET /administrators.pwd]"
2026-01-15,14:19:34,192.168.1.16,GET,/home.php?pollname,unknown,"2026-01-15 14:19:34,695 (glastopf.glastopf) 192.168.1.16 requested GET /home.php?pollname on 192.168.1.11:8080"
,,192.168.1.16,,,unknown,"2026-01-15 14:19:34,712 (python-logstash-handler) Glaspot: unknown attack method from 192.168.1.16:58890 against 192.168.1.11:8080.[GET /home.php?pollname]"
2026-01-15,14:19:34,192.168.1.16,GET,/principal.php?loader,unknown,"2026-01-15 14:19:34,747 (glastopf.glastopf) 192.168.1.16 requested GET /principal.php?loader on 192.168.1.11:8080"
,,192.168.1.16,,,unknown,"2026-01-15 14:19:34,765 (python-logstash-handler) Glaspot: unknown attack method from 192.168.1.16:58890 against 192.168.1.11:8080.[GET /principal.php?loader]"
2026-01-15,14:19:34,192.168.1.16,GET,/index.php,unknown,"2026-01-15 14:19:34,782 (glastopf.glastopf) 192.168.1.16 requested GET /index.php on 192.168.1.11:8080"
,,192.168.1.16,,,unknown,"2026-01-15 14:19:34,809 (python-logstash-handler) Glaspot: unknown attack method from 192.168.1.16:58890 against 192.168.1.11:8080.[GET /index.php]"
2026-01-15,14:19:34,192.168.1.16,GET,/cgi-bin/dumpenv.pl,unknown,"2026-01-15 14:19:34,810 (glastopf.glastopf) 192.168.1.16 requested GET /cgi-bin/dumpenv.pl on 192.168.1.11:8080"
,,192.168.1.16,,,unknown,"2026-01-15 14:19:34,826 (python-logstash-handler) Glaspot: unknown attack method from 192.168.1.16:58890 against 192.168.1.11:8080.[GET /cgi-bin/dumpenv.pl]"
2026-01-15,14:19:34,192.168.1.16,GET,/sitio.php?get,unknown,"2026-01-15 14:19:34,924 (glastopf.glastopf) 192.168.1.16 requested GET /sitio.php?get on 192.168.1.11:8080"
,,192.168.1.16,,,unknown,"2026-01-15 14:19:34,943 (python-logstash-handler) Glaspot: unknown attack method from 192.168.1.16:58890 against 192.168.1.11:8080.[GET /sitio.php?get]"
2026-01-15,14:19:34,192.168.1.16,GET,/shtml.exe,unknown,"2026-01-15 14:19:34,944 (glastopf.glastopf) 192.168.1.16 requested GET /shtml.exe on 192.168.1.11:8080"
2026-01-15,14:19:34,192.168.1.16,GET,/principal.php?eval,unknown,"2026-01-15 14:19:34,949 (glastopf.glastopf) 192.168.1.16 requested GET /principal.php?eval on 192.168.1.11:8080"
,,192.168.1.16,,,unknown,"2026-01-15 14:19:34,963 (python-logstash-handler) Glaspot: unknown attack method from 192.168.1.16:58898 against 192.168.1.11:8080.[GET /shtml.exe]"
,,192.168.1.16,,,unknown,"2026-01-15 14:19:34,985 (python-logstash-handler) Glaspot: unknown attack method from 192.168.1.16:58866 against 192.168.1.11:8080.[GET /principal.php?eval]"
2026-01-15,14:19:35,192.168.1.16,GET,/index2.php?redirect,unknown,"2026-01-15 14:19:35,056 (glastopf.glastopf) 192.168.1.16 requested GET /index2.php?redirect on 192.168.1.11:8080"
,,192.168.1.16,,,unknown,"2026-01-15 14:19:35,072 (python-logstash-handler) Glaspot: unknown attack method from 192.168.1.16:58866 against 192.168.1.11:8080.[GET /index2.php?redirect]"
2026-01-15,14:19:35,192.168.1.16,GET,/view.php?to,unknown,"2026-01-15 14:19:35,076 (glastopf.glastopf) 192.168.1.16 requested GET /view.php?to on 192.168.1.11:8080"
,,192.168.1.16,,,unknown,"2026-01-15 14:19:35,092 (python-logstash-handler) Glaspot: unknown attack method from 192.168.1.16:58866 against 192.168.1.11:8080.[GET /view.php?to]"
2026-01-15,14:19:35,192.168.1.16,GET,/support/mailling/maillist/inc/initdb.php?absolute_path,unknown,"2026-01-15 14:19:35,094 (glastopf.glastopf) 192.168.1.16 requested GET /support/mailling/maillist/inc/initdb.php?absolute_path on 192.168.1.11:8080"
,,192.168.1.16,,,unknown,"2026-01-15 14:19:35,112 (python-logstash-handler) Glaspot: unknown attack method from 192.168.1.16:58866 against 192.168.1.11:8080.[GET /support/mailling/maillist/inc/initdb.php?absolute_path]"
2026-01-15,14:19:35,192.168.1.16,GET,/session/head.php?rub,unknown,"2026-01-15 14:19:35,165 (glastopf.glastopf) 192.168.1.16 requested GET /session/head.php?rub on 192.168.1.11:8080"
,,192.168.1.16,,,unknown,"2026-01-15 14:19:35,233 (python-logstash-handler) Glaspot: unknown attack method from 192.168.1.16:58866 against 192.168.1.11:8080.[GET /session/head.php?rub]"
2026-01-15,14:19:35,192.168.1.16,GET,/session/ManyServers.htm,unknown,"2026-01-15 14:19:35,235 (glastopf.glastopf) 192.168.1.16 requested GET /session/ManyServers.htm on 192.168.1.11:8080"
2026-01-15,14:19:35,192.168.1.16,GET,/session/guestbook.cgi,unknown,"2026-01-15 14:19:35,238 (glastopf.glastopf) 192.168.1.16 requested GET /session/guestbook.cgi on 192.168.1.11:8080"
,,192.168.1.16,,,unknown,"2026-01-15 14:19:35,265 (python-logstash-handler) Glaspot: unknown attack method from 192.168.1.16:58890 against 192.168.1.11:8080.[GET /session/ManyServers.htm]"
,,192.168.1.16,,,unknown,"2026-01-15 14:19:35,270 (python-logstash-handler) Glaspot: unknown attack method from 192.168.1.16:58866 against 192.168.1.11:8080.[GET /session/guestbook.cgi]"
2026-01-15,14:19:35,192.168.1.16,GET,/session/pagina.php?lang,unknown,"2026-01-15 14:19:35,287 (glastopf.glastopf) 192.168.1.16 requested GET /session/pagina.php?lang on 192.168.1.11:8080"
,,192.168.1.16,,,unknown,"2026-01-15 14:19:35,297 (python-logstash-handler) Glaspot: unknown attack method from 192.168.1.16:58866 against 192.168.1.11:8080.[GET /session/pagina.php?lang]"
2026-01-15,14:19:35,192.168.1.16,GET,/session/default.php?pag,unknown,"2026-01-15 14:19:35,415 (glastopf.glastopf) 192.168.1.16 requested GET /session/default.php?pag on 192.168.1.11:8080"
,,192.168.1.16,,,unknown,"2026-01-15 14:19:35,432 (python-logstash-handler) Glaspot: unknown attack method from 192.168.1.16:58866 against 192.168.1.11:8080.[GET /session/default.php?pag]"
2026-01-15,14:19:36,192.168.1.16,GET,/session/include.php?in,unknown,"2026-01-15 14:19:36,070 (glastopf.glastopf) 192.168.1.16 requested GET /session/include.php?in on 192.168.1.11:8080"
,,192.168.1.16,,,unknown,"2026-01-15 14:19:36,116 (python-logstash-handler) Glaspot: unknown attack method from 192.168.1.16:58866 against 192.168.1.11:8080.[GET /session/include.php?in]"
2026-01-15,14:19:36,192.168.1.16,GET,/session/index.php?pagename,unknown,"2026-01-15 14:19:36,136 (glastopf.glastopf) 192.168.1.16 requested GET /session/index.php?pagename on 192.168.1.11:8080"
,,192.168.1.16,,,unknown,"2026-01-15 14:19:36,229 (python-logstash-handler) Glaspot: unknown attack method from 192.168.1.16:58866 against 192.168.1.11:8080.[GET /session/index.php?pagename]"
2026-01-15,14:19:36,192.168.1.16,GET,/session/layout.php?goto,unknown,"2026-01-15 14:19:36,640 (glastopf.glastopf) 192.168.1.16 requested GET /session/layout.php?goto on 192.168.1.11:8080"
,,192.168.1.16,,,unknown,"2026-01-15 14:19:36,669 (python-logstash-handler) Glaspot: unknown attack method from 192.168.1.16:58890 against 192.168.1.11:8080.[GET /session/layout.php?goto]"
2026-01-15,14:19:36,192.168.1.16,GET,/session/gallery.php?pID,unknown,"2026-01-15 14:19:36,672 (glastopf.glastopf) 192.168.1.16 requested GET /session/gallery.php?pID on 192.168.1.11:8080"
,,192.168.1.16,,,unknown,"2026-01-15 14:19:36,722 (python-logstash-handler) Glaspot: unknown attack method from 192.168.1.16:58866 against 192.168.1.11:8080.[GET /session/gallery.php?pID]"
2026-01-15,14:19:36,192.168.1.16,GET,/session/index1.php?second,unknown,"2026-01-15 14:19:36,724 (glastopf.glastopf) 192.168.1.16 requested GET /session/index1.php?second on 192.168.1.11:8080"
,,192.168.1.16,,,unknown,"2026-01-15 14:19:36,778 (python-logstash-handler) Glaspot: unknown attack method from 192.168.1.16:58898 against 192.168.1.11:8080.[GET /session/index1.php?second]"
2026-01-15,14:19:37,192.168.1.16,GET,/session/page.php?url,unknown,"2026-01-15 14:19:37,415 (glastopf.glastopf) 192.168.1.16 requested GET /session/page.php?url on 192.168.1.11:8080"
,,192.168.1.16,,,unknown,"2026-01-15 14:19:37,477 (python-logstash-handler) Glaspot: unknown attack method from 192.168.1.16:58898 against 192.168.1.11:8080.[GET /session/page.php?url]"
2026-01-15,14:19:37,192.168.1.16,GET,/session/show_event.php?event_id,unknown,"2026-01-15 14:19:37,669 (glastopf.glastopf) 192.168.1.16 requested GET /session/show_event.php?event_id on 192.168.1.11:8080"
,,192.168.1.16,,,unknown,"2026-01-15 14:19:37,691 (python-logstash-handler) Glaspot: unknown attack method from 192.168.1.16:58898 against 192.168.1.11:8080.[GET /session/show_event.php?event_id]"
2026-01-15,14:19:37,192.168.1.16,GET,/session/gallery.php?showpage,unknown,"2026-01-15 14:19:37,694 (glastopf.glastopf) 192.168.1.16 requested GET /session/gallery.php?showpage on 192.168.1.11:8080"
